Area;Year;GDP per capita - with interpolations;Type of data;Data period;Longer description;Growth linked to which year;If use region or neighbor - what is used;Source ;Source notes;Other notes;Adjustments of data;Regional average multiplied with spread-ot factor;Other footnotes;Other footnotes;Other footnotes
Samoa;1941;2 486;Interpolated.;;;;;;;;;;;;
Samoa;1942;2 516;Interpolated.;;;;;;;;;;;;
Samoa;1943;2 547;Interpolated.;;;;;;;;;;;;
Samoa;1944;2 578;Interpolated.;;;;;;;;;;;;
Samoa;1945;2 610;Interpolated.;;;;;;;;;;;;
Samoa;1946;2 642;Interpolated.;;;;;;;;;;;;
Samoa;1947;2 674;Interpolated.;;;;;;;;;;;;
Samoa;1948;2 707;Interpolated.;;;;;;;;;;;;
Samoa;1949;2 740;Interpolated.;;;;;;;;;;;;
Samoa;1950;2 773;Interpolated.;;;;;;;;;;;;
Samoa;1951;2 807;Interpolated.;;;;;;;;;;;;
Samoa;1952;2 842;Interpolated.;;;;;;;;;;;;
Samoa;1953;2 876;Interpolated.;;;;;;;;;;;;
Samoa;1954;2 911;Interpolated.;;;;;;;;;;;;
Samoa;1955;2 947;Interpolated.;;;;;;;;;;;;
Samoa;1956;2 983;Interpolated.;;;;;;;;;;;;
Samoa;1957;3 020;Interpolated.;;;;;;;;;;;;
Samoa;1958;3 056;Interpolated.;;;;;;;;;;;;
Samoa;1959;3 094;Interpolated.;;;;;;;;;;;;
Samoa;1960;3 132;Interpolated.;;;;;;;;;;;;
Samoa;1961;3 170;Interpolated.;;;;;;;;;;;;
Samoa;1962;3 209;Interpolated.;;;;;;;;;;;;
Samoa;1963;3 248;Interpolated.;;;;;;;;;;;;
Samoa;1964;3 288;Interpolated.;;;;;;;;;;;;
Samoa;1965;3 328;Interpolated.;;;;;;;;;;;;
Samoa;1966;3 369;Interpolated.;;;;;;;;;;;;
Samoa;1967;3 410;Interpolated.;;;;;;;;;;;;
Samoa;1968;3 451;Interpolated.;;;;;;;;;;;;
Samoa;1969;3 494;Interpolated.;;;;;;;;;;;;
Samoa;1970;3 536;Interpolated.;;;;;;;;;;;;
Samoa;1971;3 580;Interpolated.;;;;;;;;;;;;
Samoa;1972;3 623;Interpolated.;;;;;;;;;;;;
Samoa;1973;3 668;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1974;3 247;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1975;3 098;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1976;3 361;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1977;3 312;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1978;3 496;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1979;3 939;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1980;3 684;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1981;3 343;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1982;3 302;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1983;3 310;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1984;3 346;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1985;3 466;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1986;3 642;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1987;3 643;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1988;3 570;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1989;3 678;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1990;3 492;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1991;3 387;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1992;3 354;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1993;3 463;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1994;3 345;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1995;3 529;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1996;3 746;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1997;3 734;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1998;3 780;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;1999;3 855;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;2000;4 091;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;2001;4 386;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;2002;4 436;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;2003;4 545;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;2004;4 667;Growth, national;1973-2005;;;;UNSTAT II - adjusted.;;;;;;;
Samoa;2005;4 872;Level.;2005;;;;ICP estimate - model 6.;;;;;;;
Samoa;2006;4 958;Growth, national;2005-2018.;;2005;;IMF (2013);;;;;;;
Samoa;2007;5 027;Growth, national;2005-2018.;;2005;;IMF (2013);;;;;;;
Samoa;2008;5 220;Growth, national;2005-2018.;;2005;;IMF (2013);;;;;;;
Samoa;2009;4 935;Growth, national;2005-2018.;;2005;;IMF (2013);;;;;;;
Samoa;2010;4 936;Growth, national;2005-2018.;;2005;;IMF (2013);;;;;;;
Samoa;2011;5 019;Growth, national;2005-2018.;;2005;;IMF (2013);;;;;;;
Samoa;2012;5 062;Growth, national, guesstimate.;2005-2018.;Based on projected growth from IMF (2013).;2005;;IMF (2013);;;;;;;
Samoa;2013;5 088;Growth, national, guesstimate.;2005-2018.;Based on projected growth from IMF (2013).;2005;;IMF (2013);;;;;;;
Samoa;2014;5 227;Growth, national, guesstimate.;2005-2018.;Based on projected growth from IMF (2013).;2005;;IMF (2013);;;;;;;
Samoa;2015;5 343;Growth, national, guesstimate.;2005-2018.;Based on projected growth from IMF (2013).;2005;;IMF (2013);;;;;;;
Samoa;2016;5 456;Growth, national, guesstimate.;2005-2018.;Based on projected growth from IMF (2013).;2005;;IMF (2013);;;;;;;
Samoa;2017;5 573;Growth, national, guesstimate.;2005-2018.;Based on projected growth from IMF (2013).;2005;;IMF (2013);;;;;;;
Samoa;2018;5 690;Growth, national, guesstimate.;2005-2018.;Based on projected growth from IMF (2013).;2005;;IMF (2013);;;;;;;
San Marino;1800;1 031;Interpolated.;1800;;;;Interpolation with constant growth - between 1820 and an earlier year (not necessarily included in this data set).;;;;;;;
San Marino;1801;1 033;Interpolated.;;;;;;;;;;;;
San Marino;1802;1 034;Interpolated.;;;;;;;;;;;;
San Marino;1803;1 036;Interpolated.;;;;;;;;;;;;
San Marino;1804;1 038;Interpolated.;;;;;;;;;;;;
San Marino;1805;1 040;Interpolated.;;;;;;;;;;;;
San Marino;1806;1 041;Interpolated.;;;;;;;;;;;;
San Marino;1807;1 043;Interpolated.;;;;;;;;;;;;
San Marino;1808;1 045;Interpolated.;;;;;;;;;;;;
San Marino;1809;1 047;Interpolated.;;;;;;;;;;;;
San Marino;1810;1 048;Interpolated.;;;;;;;;;;;;
San Marino;1811;1 050;Interpolated.;;;;;;;;;;;;
San Marino;1812;1 052;Interpolated.;;;;;;;;;;;;
San Marino;1813;1 053;Interpolated.;;;;;;;;;;;;
San Marino;1814;1 055;Interpolated.;;;;;;;;;;;;
San Marino;1815;1 057;Interpolated.;;;;;;;;;;;;
San Marino;1816;1 059;Interpolated.;;;;;;;;;;;;
San Marino;1817;1 060;Interpolated.;;;;;;;;;;;;
San Marino;1818;1 062;Interpolated.;;;;;;;;;;;;
San Marino;1819;1 064;Interpolated.;;;;;;;;;;;;
San Marino;1820;1 066;Level from regional average, multiplied with spread-out factor.;1820;;;"""13 small Western European Countries""";Maddison on-line.;;;Gapminder model 2 (based on the GDP per capita of Maddison). ;Spread-out factor: 0,9;Spread-out factor based on: Partly based on the country's relative position to Luxembourg at a later year for which data are available.;;
San Marino;1821;1 078;Interpolated.;;;;;;;;;;;;
San Marino;1822;1 091;Interpolated.;;;;;;;;;;;;
San Marino;1823;1 104;Interpolated.;;;;;;;;;;;;
San Marino;1824;1 117;Interpolated.;;;;;;;;;;;;
San Marino;1825;1 130;Interpolated.;;;;;;;;;;;;
San Marino;1826;1 143;Interpolated.;;;;;;;;;;;;
San Marino;1827;1 156;Interpolated.;;;;;;;;;;;;
San Marino;1828;1 170;Interpolated.;;;;;;;;;;;;
San Marino;1829;1 184;Interpolated.;;;;;;;;;;;;
San Marino;1830;1 198;Interpolated.;;;;;;;;;;;;
San Marino;1831;1 212;Interpolated.;;;;;;;;;;;;
San Marino;1832;1 226;Interpolated.;;;;;;;;;;;;
San Marino;1833;1 240;Interpolated.;;;;;;;;;;;;
San Marino;1834;1 255;Interpolated.;;;;;;;;;;;;
San Marino;1835;1 270;Interpolated.;;;;;;;;;;;;
San Marino;1836;1 285;Interpolated.;;;;;;;;;;;;
San Marino;1837;1 300;Interpolated.;;;;;;;;;;;;
San Marino;1838;1 315;Interpolated.;;;;;;;;;;;;
San Marino;1839;1 330;Interpolated.;;;;;;;;;;;;
San Marino;1840;1 346;Interpolated.;;;;;;;;;;;;
San Marino;1841;1 362;Interpolated.;;;;;;;;;;;;
San Marino;1842;1 378;Interpolated.;;;;;;;;;;;;
San Marino;1843;1 394;Interpolated.;;;;;;;;;;;;
San Marino;1844;1 410;Interpolated.;;;;;;;;;;;;
San Marino;1845;1 427;Interpolated.;;;;;;;;;;;;
San Marino;1846;1 444;Interpolated.;;;;;;;;;;;;
San Marino;1847;1 461;Interpolated.;;;;;;;;;;;;
San Marino;1848;1 478;Interpolated.;;;;;;;;;;;;
San Marino;1849;1 495;Interpolated.;;;;;;;;;;;;
San Marino;1850;1 513;Interpolated.;;;;;;;;;;;;
San Marino;1851;1 530;Interpolated.;;;;;;;;;;;;
San Marino;1852;1 548;Interpolated.;;;;;;;;;;;;
San Marino;1853;1 566;Interpolated.;;;;;;;;;;;;
San Marino;1854;1 585;Interpolated.;;;;;;;;;;;;
San Marino;1855;1 603;Interpolated.;;;;;;;;;;;;
San Marino;1856;1 622;Interpolated.;;;;;;;;;;;;
San Marino;1857;1 641;Interpolated.;;;;;;;;;;;;
San Marino;1858;1 661;Interpolated.;;;;;;;;;;;;
San Marino;1859;1 680;Interpolated.;;;;;;;;;;;;
San Marino;1860;1 700;Interpolated.;;;;;;;;;;;;
San Marino;1861;1 720;Interpolated.;;;;;;;;;;;;
San Marino;1862;1 740;Interpolated.;;;;;;;;;;;;
San Marino;1863;1 760;Interpolated.;;;;;;;;;;;;
San Marino;1864;1 781;Interpolated.;;;;;;;;;;;;
San Marino;1865;1 802;Interpolated.;;;;;;;;;;;;
San Marino;1866;1 823;Interpolated.;;;;;;;;;;;;
San Marino;1867;1 845;Interpolated.;;;;;;;;;;;;
San Marino;1868;1 866;Interpolated.;;;;;;;;;;;;
San Marino;1869;1 888;Interpolated.;;;;;;;;;;;;
San Marino;1870;1 910;Interpolated.;;;;;;;;;;;;
San Marino;1871;1 933;Interpolated.;;;;;;;;;;;;
San Marino;1872;1 955;Interpolated.;;;;;;;;;;;;
San Marino;1873;1 978;Interpolated.;;;;;;;;;;;;
San Marino;1874;2 002;Interpolated.;;;;;;;;;;;;
San Marino;1875;2 025;Interpolated.;;;;;;;;;;;;
San Marino;1876;2 049;Interpolated.;;;;;;;;;;;;
San Marino;1877;2 073;Interpolated.;;;;;;;;;;;;
San Marino;1878;2 097;Interpolated.;;;;;;;;;;;;
San Marino;1879;2 122;Interpolated.;;;;;;;;;;;;
San Marino;1880;2 147;Interpolated.;;;;;;;;;;;;
San Marino;1881;2 172;Interpolated.;;;;;;;;;;;;
San Marino;1882;2 197;Interpolated.;;;;;;;;;;;;
San Marino;1883;2 223;Interpolated.;;;;;;;;;;;;
San Marino;1884;2 249;Interpolated.;;;;;;;;;;;;
San Marino;1885;2 276;Interpolated.;;;;;;;;;;;;
San Marino;1886;2 302;Interpolated.;;;;;;;;;;;;
San Marino;1887;2 329;Interpolated.;;;;;;;;;;;;
San Marino;1888;2 357;Interpolated.;;;;;;;;;;;;
San Marino;1889;2 384;Interpolated.;;;;;;;;;;;;
San Marino;1890;2 412;Interpolated.;;;;;;;;;;;;
San Marino;1891;2 441;Interpolated.;;;;;;;;;;;;
San Marino;1892;2 469;Interpolated.;;;;;;;;;;;;
San Marino;1893;2 498;Interpolated.;;;;;;;;;;;;
San Marino;1894;2 528;Interpolated.;;;;;;;;;;;;
San Marino;1895;2 557;Interpolated.;;;;;;;;;;;;
San Marino;1896;2 587;Interpolated.;;;;;;;;;;;;
San Marino;1897;2 618;Interpolated.;;;;;;;;;;;;
San Marino;1898;2 649;Interpolated.;;;;;;;;;;;;
San Marino;1899;2 680;Interpolated.;;;;;;;;;;;;
San Marino;1900;2 711;Interpolated.;;;;;;;;;;;;
San Marino;1901;2 743;Interpolated.;;;;;;;;;;;;
San Marino;1902;2 775;Interpolated.;;;;;;;;;;;;
San Marino;1903;2 808;Interpolated.;;;;;;;;;;;;
San Marino;1904;2 841;Interpolated.;;;;;;;;;;;;
San Marino;1905;2 874;Interpolated.;;;;;;;;;;;;
San Marino;1906;2 908;Interpolated.;;;;;;;;;;;;
San Marino;1907;2 942;Interpolated.;;;;;;;;;;;;
San Marino;1908;2 976;Interpolated.;;;;;;;;;;;;
San Marino;1909;3 011;Interpolated.;;;;;;;;;;;;
San Marino;1910;3 047;Interpolated.;;;;;;;;;;;;
San Marino;1911;3 083;Interpolated.;;;;;;;;;;;;
San Marino;1912;3 119;Interpolated.;;;;;;;;;;;;
San Marino;1913;3 155;Level from regional average, multiplied with spread-out factor.;1913;;;"""13 small Western European Countries""";Maddison on-line.;;;Gapminder model 2 (based on the GDP per capita of Maddison). ;Spread-out factor: 0,9;Spread-out factor based on: Partly based on the country's relative position to Luxembourg at a later year for which data are available.;;
San Marino;1914;3 253;Interpolated.;;;;;;;;;;;;
San Marino;1915;3 354;Interpolated.;;;;;;;;;;;;
San Marino;1916;3 458;Interpolated.;;;;;;;;;;;;
San Marino;1917;3 566;Interpolated.;;;;;;;;;;;;
San Marino;1918;3 677;Interpolated.;;;;;;;;;;;;
San Marino;1919;3 791;Interpolated.;;;;;;;;;;;;
San Marino;1920;3 908;Interpolated.;;;;;;;;;;;;
San Marino;1921;4 030;Interpolated.;;;;;;;;;;;;
San Marino;1922;4 155;Interpolated.;;;;;;;;;;;;
San Marino;1923;4 284;Interpolated.;;;;;;;;;;;;
San Marino;1924;4 417;Interpolated.;;;;;;;;;;;;
San Marino;1925;4 554;Interpolated.;;;;;;;;;;;;
San Marino;1926;4 695;Interpolated.;;;;;;;;;;;;
San Marino;1927;4 841;Interpolated.;;;;;;;;;;;;
San Marino;1928;4 991;Interpolated.;;;;;;;;;;;;
San Marino;1929;5 146;Interpolated.;;;;;;;;;;;;
San Marino;1930;5 306;Interpolated.;;;;;;;;;;;;
San Marino;1931;5 471;Interpolated.;;;;;;;;;;;;
San Marino;1932;5 641;Interpolated.;;;;;;;;;;;;
San Marino;1933;5 816;Interpolated.;;;;;;;;;;;;
San Marino;1934;5 997;Interpolated.;;;;;;;;;;;;
San Marino;1935;6 183;Interpolated.;;;;;;;;;;;;
San Marino;1936;6 375;Interpolated.;;;;;;;;;;;;
San Marino;1937;6 573;Interpolated.;;;;;;;;;;;;
San Marino;1938;6 777;Interpolated.;;;;;;;;;;;;
San Marino;1939;6 987;Interpolated.;;;;;;;;;;;;
San Marino;1940;7 204;Interpolated.;;;;;;;;;;;;
San Marino;1941;7 428;Interpolated.;;;;;;;;;;;;
San Marino;1942;7 658;Interpolated.;;;;;;;;;;;;
San Marino;1943;7 896;Interpolated.;;;;;;;;;;;;
San Marino;1944;8 141;Interpolated.;;;;;;;;;;;;
San Marino;1945;8 394;Interpolated.;;;;;;;;;;;;
San Marino;1946;8 655;Interpolated.;;;;;;;;;;;;
San Marino;1947;8 923;Interpolated.;;;;;;;;;;;;
San Marino;1948;9 200;Interpolated.;;;;;;;;;;;;
San Marino;1949;9 486;Interpolated.;;;;;;;;;;;;
San Marino;1950;9 781;Interpolated.;;;;;;;;;;;;
San Marino;1951;10 084;Interpolated.;;;;;;;;;;;;
San Marino;1952;10 397;Interpolated.;;;;;;;;;;;;
San Marino;1953;10 720;Interpolated.;;;;;;;;;;;;
San Marino;1954;11 053;Interpolated.;;;;;;;;;;;;
San Marino;1955;11 396;Interpolated.;;;;;;;;;;;;
San Marino;1956;11 750;Interpolated.;;;;;;;;;;;;
San Marino;1957;12 115;Interpolated.;;;;;;;;;;;;
San Marino;1958;12 491;Interpolated.;;;;;;;;;;;;
San Marino;1959;12 879;Interpolated.;;;;;;;;;;;;
San Marino;1960;13 279;Interpolated.;;;;;;;;;;;;
San Marino;1961;13 691;Interpolated.;;;;;;;;;;;;
San Marino;1962;14 116;Interpolated.;;;;;;;;;;;;
San Marino;1963;14 554;Interpolated.;;;;;;;;;;;;
San Marino;1964;15 006;Interpolated.;;;;;;;;;;;;
San Marino;1965;15 472;Interpolated.;;;;;;;;;;;;
San Marino;1966;15 952;Interpolated.;;;;;;;;;;;;
San Marino;1967;16 448;Interpolated.;;;;;;;;;;;;
San Marino;1968;16 958;Interpolated.;;;;;;;;;;;;
San Marino;1969;17 485;Interpolated.;;;;;;;;;;;;
San Marino;1970;18 028;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1971;18 200;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1972;18 788;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1973;20 074;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1974;21 089;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1975;20 481;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1976;21 664;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1977;21 860;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1978;22 164;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1979;23 062;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1980;23 468;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1981;23 327;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1982;23 113;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1983;23 103;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1984;23 569;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1985;23 951;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1986;24 353;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1987;24 847;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1988;25 601;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1989;26 164;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1990;26 387;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1991;26 454;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1992;26 307;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1993;28 236;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1994;29 845;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1995;32 272;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1996;33 561;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1997;34 140;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1998;36 446;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;1999;39 346;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;2000;39 602;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;2001;40 968;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;2002;40 067;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;2003;40 558;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;2004;41 432;Growth, national;1970-2005;;;;UNSTAT II - adjusted.;;;;;;;
San Marino;2005;41 590;Level.;2005;;;;ICP estimate - model 6.;;;;;;;
San Marino;2006;42 603;Growth, national;2005-2011.;;2005;;UNSTAT III;;;;;;;
San Marino;2007;43 684;Growth, national;2005-2011.;;2005;;UNSTAT III;;;;;;;
San Marino;2008;41 955;Growth, national;2005-2011.;;2005;;UNSTAT III;;;;;;;
San Marino;2009;36 418;Growth, national;2005-2011.;;2005;;UNSTAT III;;;;;;;
San Marino;2010;34 338;Growth, national;2005-2011.;;2005;;UNSTAT III;;;;;;;
San Marino;2011;33 233;Growth, national;2005-2011.;;2005;;UNSTAT III;;;;;;;
San Marino;2012;;;;;;;;;;;;;;
San Marino;2013;;;;;;;;;;;;;;
San Marino;2014;;;;;;;;;;;;;;
San Marino;2015;;;;;;;;;;;;;;
San Marino;2016;;;;;;;;;;;;;;
San Marino;2017;;;;;;;;;;;;;;
San Marino;2018;;;;;;;;;;;;;;
Sao Tome and Principe;1800;675;Interpolated.;1800;;;;Interpolation with constant growth - between 1820 and an earlier year (not necessarily included in this data set).;;;;;;;
Sao Tome and Principe;1801;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1802;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1803;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1804;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1805;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1806;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1807;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1808;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1809;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1810;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1811;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1812;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1813;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1814;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1815;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1816;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1817;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1818;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1819;675;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1820;675;Level from regional average, multiplied with spread-out factor.;1820;;;"""Africa""";Maddison on-line.;;;Gapminder model 2 (based on the GDP per capita of Maddison). ;Spread-out factor: 1,34135136964041;Spread-out factor based on: The Sub-Saharan country group was divided into 5 subgroups that were given a range of possible values for 1820. The relative positions of the subgroups were based on a superficial reading of the historical and geographical conditions at that time. The relative positions withing the subgroups were totally random. Maddison provided country specific data for South Africa so these two countries are based on that data instead.;Sub-Saharan subgroup 5 (various islands): Island colonies.;
Sao Tome and Principe;1821;676;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1822;678;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1823;679;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1824;680;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1825;682;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1826;683;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1827;685;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1828;686;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1829;687;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1830;689;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1831;690;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1832;692;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1833;693;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1834;695;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1835;696;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1836;697;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1837;699;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1838;700;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1839;702;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1840;703;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1841;705;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1842;706;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1843;708;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1844;709;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1845;711;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1846;712;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1847;714;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1848;715;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1849;717;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1850;718;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1851;720;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1852;721;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1853;723;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1854;724;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1855;726;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1856;727;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1857;729;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1858;730;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1859;732;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1860;733;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1861;735;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1862;736;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1863;738;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1864;739;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1865;741;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1866;742;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1867;744;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1868;745;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1869;747;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1870;748;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1871;750;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1872;752;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1873;753;Interpolated.;;;;;;;;;;;;
Sao Tome and Principe;1874;755;Interpolated.;;;;;;;;;;;;
